7.214999999999999858e+00,6.928333333333333677e+00,6.783333333333333215e+00,6.718333333333333712e+00,6.573333333333333250e+00
6.653333333333333321e+00,7.019999999999999574e+00,7.156666666666666288e+00,6.688333333333333464e+00,6.926666666666666750e+00
7.901666666666666394e+00,7.235000000000000320e+00,7.378333333333332966e+00,7.336666666666666892e+00,6.991666666666666252e+00
7.059999999999999609e+00,7.745000000000000107e+00,7.181666666666666643e+00,7.525000000000000355e+00,7.046666666666666856e+00
7.583333333333333037e+00,7.941666666666666430e+00,7.541666666666666963e+00,7.740000000000000213e+00,8.453333333333333144e+00
8.231666666666667354e+00,7.745000000000000107e+00,8.164999999999999147e+00,7.718333333333333712e+00,8.160000000000000142e+00
8.288333333333333997e+00,7.955000000000000071e+00,7.991666666666666252e+00,7.991666666666666252e+00,7.469999999999999751e+00
8.804999999999999716e+00,8.244999999999999218e+00,8.099999999999999645e+00,8.228333333333333499e+00,8.054999999999999716e+00
8.903333333333334210e+00,8.461666666666666003e+00,8.660000000000000142e+00,8.628333333333333854e+00,8.484999999999999432e+00
8.198333333333334139e+00,8.088333333333332931e+00,8.570000000000000284e+00,9.064999999999999503e+00,8.085000000000000853e+00
8.971666666666665790e+00,8.748333333333333073e+00,9.143333333333332646e+00,8.901666666666667282e+00,8.691666666666666430e+00
9.269999999999999574e+00,9.246666666666666146e+00,8.903333333333334210e+00,9.303333333333332789e+00,9.038333333333333997e+00
9.791666666666666075e+00,1.050666666666666593e+01,9.521666666666666501e+00,1.015166666666666728e+01,8.804999999999999716e+00
8.990000000000000213e+00,9.116666666666667140e+00,8.823333333333334139e+00,9.716666666666666785e+00,1.014000000000000057e+01
9.711666666666666003e+00,9.071666666666667211e+00,8.939999999999999503e+00,8.913333333333333997e+00,9.676666666666665861e+00
9.811666666666667425e+00,9.431666666666666643e+00,9.246666666666666146e+00,9.573333333333334139e+00,1.026333333333333364e+01
9.711666666666666003e+00,1.016999999999999993e+01,1.005000000000000071e+01,9.851666666666666572e+00,9.921666666666666856e+00
1.001833333333333265e+01,1.066333333333333400e+01,1.025333333333333385e+01,1.051999999999999957e+01,1.070500000000000007e+01
9.663333333333333997e+00,1.262500000000000000e+01,1.316000000000000014e+01,1.028500000000000014e+01,1.172166666666666579e+01
1.350999999999999979e+01,1.448499999999999943e+01,1.504666666666666686e+01,1.077833333333333421e+01,1.112333333333333307e+01
1.153999999999999915e+01,1.536166666666666636e+01,1.824333333333333229e+01,1.501833333333333265e+01,1.310500000000000043e+01
